timestamp,latency_ms,status_code,success,error,tokens_used
1781088924.572413,5558.912992477417,200,True,,588
1781088924.558215,5608.992099761963,200,True,,489
1781088922.3989198,8613.869190216064,200,True,,554
1781088925.369218,7437.9026889801025,200,True,,784
1781088926.100151,7249.432802200317,200,True,,356
1781088927.162129,7237.803936004639,200,True,,304
1781088926.5507488,7850.375175476074,200,True,,161
1781088932.014006,2546.858072280884,200,True,,239
1781088934.3509068,4006.2692165374756,200,True,,642
1781088935.562068,3207.9410552978516,200,True,,289
1781088932.168407,7042.947053909302,200,True,,957
1781088934.8102322,4412.737846374512,200,True,,430
1781088932.073856,7782.47594833374,200,True,,304
1781088932.142802,8138.60297203064,200,True,,304
1781088932.2659788,8057.467222213745,200,True,,167
1781088935.401166,6247.4541664123535,200,True,,155
1781088932.132549,9895.591020584106,200,True,,503
1781088939.365972,3579.434871673584,200,True,,145
1781088941.212157,3275.320053100586,200,True,,201
1781088943.2862248,2066.1990642547607,200,True,,119
1781088941.2243788,6061.186075210571,200,True,,874
1781088939.7706869,8002.1772384643555,200,True,,442
1781088935.401883,12793.695211410522,200,True,,304
1781088942.857617,6148.9152908325195,200,True,,108
1781088946.4886541,3033.5938930511475,200,True,,382
1781088944.029335,6607.1929931640625,200,True,,1132
1781088943.946729,6690.157175064087,200,True,,305
1781088949.200068,1742.8979873657227,200,True,,119
1781088942.648801,8615.247011184692,200,True,,651
1781088949.286745,3167.9508686065674,200,True,,282
1781088943.324676,9497.803926467896,200,True,,676
1781088951.637217,2154.3118953704834,200,True,,108
1781088951.523468,4286.265850067139,200,True,,638
1781088948.773418,7652.549266815186,200,True,,652
1781088948.352788,8707.73196220398,200,True,,644
1781088954.455883,2793.977975845337,200,True,,280
1781088952.637109,7089.539051055908,200,True,,239
1781088955.823671,4344.449996948242,200,True,,532
1781088957.427145,2991.787910461426,200,True,,129
1781088951.9436018,10919.955253601074,200,True,,773
1781088952.265239,11101.34506225586,200,True,,557
1781088952.0106618,11910.067319869995,200,True,,788
1781088961.420009,2503.0441284179688,200,True,,305
1781088954.792758,10080.377101898193,200,True,,747
1781088957.810409,8062.671899795532,200,True,,712
1781088959.251074,7559.541940689087,200,True,,345
1781088964.924284,2720.2939987182617,200,True,,208
1781088963.864457,4723.663091659546,200,True,,427
1781088960.061741,8526.61395072937,200,True,,557
1781088961.727812,7430.369853973389,200,True,,359
1781088963.169369,6051.04398727417,200,True,,1057
1781088967.8735201,2120.5368041992188,200,True,,120
1781088966.921896,4254.261016845703,200,True,,469
1781088964.367543,8235.476970672607,200,True,,685
1781088968.645725,4529.871940612793,200,True,,643
1781088969.589299,4353.096008300781,200,True,,810
1781088965.873407,9160.054206848145,200,True,,422
1781088973.604243,2837.8729820251465,200,True,,239
1781088968.81183,8522.624015808105,200,True,,554
1781088972.2216609,7020.007133483887,200,True,,282
1781088971.995091,7662.10412979126,200,True,,305
1781088977.4432561,2697.532892227173,200,True,,252
1781088974.9437099,6641.452074050903,200,True,,239
1781088971.589579,9995.869874954224,200,True,,987
1781088974.176898,8789.69407081604,200,True,,497
1781088974.17756,9318.342924118042,200,True,,771
1781088971.159384,12656.55779838562,200,True,,448
1781088981.658422,2698.0481147766113,200,True,,167
1781088981.142174,3505.6087970733643,200,True,,450
1781088976.034705,9763.520956039429,200,True,,714
1781088982.2432058,3555.377244949341,200,True,,364
1781088979.337058,6586.546897888184,200,True,,127
1781088984.586664,2326.2808322906494,200,True,,201
1781088983.968787,5034.782886505127,200,True,,698
1781088986.497113,2892.646074295044,200,True,,243
1781088982.5853271,7308.403968811035,200,True,,283
1781088987.924777,2736.938953399658,200,True,,304
1781088985.8169248,5123.676300048828,200,True,,750
1781088988.799689,2397.9759216308594,200,True,,212
