timestamp,latency_ms,status_code,success,error,tokens_used
1781079597.002839,7889.272689819336,200,True,,444
1781079603.004508,9528.913974761963,200,True,,448
1781079609.005364,8166.049957275391,200,True,,422
1781079615.006916,10296.715021133423,200,True,,436
1781079605.8933492,22206.39991760254,200,True,,1019
1781079621.007823,8947.403192520142,200,True,,465
1781079614.533865,19076.13205909729,200,True,,1115
1781079629.1009421,13782.00888633728,200,True,,1030
1781079620.17276,24326.47395133972,200,True,,1187
1781079626.304675,21881.321907043457,200,True,,1209
1781079631.9564118,19344.093322753906,200,True,,1170
1781079635.6111958,18899.77216720581,200,True,,970
1781079643.884234,19273.862838745117,200,True,,1198
1781079647.500505,16770.214080810547,200,True,,1005
1781079649.1872241,16433.369874954224,200,True,,1011
1781079653.3017,12877.105951309204,200,True,,899
1781079656.512139,19414.45302963257,200,True,,1178
1781079664.159285,17771.94595336914,200,True,,951
1781079666.622237,17851.773977279663,200,True,,1045
1781079667.271936,20126.139879226685,200,True,,1251
1781079668.1799512,20753.463745117188,200,True,,1295
1781079677.927983,20847.666025161743,200,True,,990
