timestamp,latency_ms,status_code,success,error,tokens_used
1781079720.8911219,8236.502170562744,200,True,,377
1781079722.3922648,9357.70297050476,200,True,,396
1781079725.3942962,8320.143699645996,200,True,,422
1781079726.895071,7371.518850326538,200,True,,398
1781079723.893308,10405.657052993774,200,True,,433
1781079728.396235,9233.680009841919,200,True,,443
1781079733.750443,5286.679029464722,200,False,,
1781079732.899511,8189.280033111572,200,True,,437
1781079734.400504,7740.149021148682,200,True,,363
1781079736.267763,8041.4719581604,200,False,,
1781079731.398481,14797.71900177002,200,True,,429
1781079729.897301,17156.4679145813,200,True,,419
1781079735.901721,11990.301132202148,200,True,,392
1781079730.1288478,21334.010124206543,200,True,,1075
1781079744.089967,8029.112815856934,200,False,,
1781079740.4052181,13418.822765350342,200,True,,381
1781079738.9039261,14920.250654220581,200,True,,435
1781079746.408692,8680.8922290802,200,False,,
1781079743.407264,11879.066228866577,200,True,,426
1781079744.908415,10473.489761352539,200,True,,430
1781079746.309806,10211.12871170044,200,False,,
1781079749.411943,8346.214056015015,200,False,,
1781079741.906136,16305.397033691406,200,True,,419
1781079748.197144,10048.581838607788,200,False,,
1781079752.463532,8047.850131988525,200,False,,
1781079740.6310809,20377.80523300171,200,True,,1144
1781079737.402805,24673.75683784485,200,True,,428
1781079741.038282,24605.009078979492,200,True,,1132
1781079734.715766,31031.99005126953,200,True,,1290
1781079747.909866,18746.756076812744,200,True,,425
1781079748.054943,20034.494876861572,200,False,,
1781079743.142477,26774.013996124268,200,True,,1016
1781079755.119911,15353.585004806519,200,True,,983
1781079737.3000991,35481.79888725281,200,True,,1273
1781079749.893054,23819.072008132935,200,True,,1142
1781079760.2468858,14579.516172409058,200,True,,950
1781079767.65746,8100.785255432129,200,False,,
1781079757.383083,18721.046924591064,200,True,,1154
1781079754.824451,21931.76007270813,200,True,,1186
1781079766.7490351,10067.738771438599,200,False,,
1781079767.6445608,10031.522035598755,200,False,,
1781079769.09057,10029.677152633667,200,False,,
1781079758.090744,22423.989057540894,200,True,,1170
1781079770.9176672,10450.95181465149,200,False,,
1781079764.144275,17903.64909172058,200,True,,826
1781079758.521752,23527.00901031494,200,True,,1289
1781079759.759307,25097.697019577026,200,True,,1058
1781079765.078825,23558.342218399048,200,True,,1093
1781079761.512288,28280.102729797363,200,True,,948
1781079755.825217,34088.19508552551,200,True,,1328
1781079761.212034,31072.71409034729,200,True,,1153
1781079777.75743,15423.925876617432,200,True,,845
1781079756.2874298,38926.50008201599,200,True,,1173
1781079775.7823339,19538.69318962097,200,True,,982
1781079775.713683,21226.185083389282,200,True,,963
1781079773.474665,25098.53219985962,200,True,,1364
1781079779.6772559,19183.585166931152,200,True,,908
1781079776.8301241,24892.20094680786,200,True,,1267
1781079791.914664,10053.890943527222,200,False,,
1781079782.369801,20632.631063461304,200,True,,1310
1781079780.1212611,24584.020853042603,200,True,,1243
1781079778.105289,27368.135929107666,200,True,,1020
1781079783.5155132,21963.742971420288,200,True,,998
